osm_id,osm_type,name,lat,lon,tags
4441670838,node,Naadi Ayurveda Center,12.9121008,77.6820003,"{'addr:city': 'Bangalore', 'addr:housenumber': 'No. 65/1, 1st Floor', 'addr:postcode': '560035', 'addr:street': 'Doddakannelli,\xa0Sarjapur Road', 'amenity': 'hospital', 'healthcare:speciality': 'general;dermatology;clinic', 'name': 'Naadi Ayurveda Center', 'operator': 'Kotakkal Arya Vaidyashala', 'phone': '+91-9980016089'}"
4441681632,node,Kottakkal Arya Vaidya Sala,12.9217604,77.6618321,"{'addr:city': 'Bengaluru', 'addr:postcode': '560103', 'addr:street': 'Service Rd, Agara, Iblur Village, Bellandur', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Kottakkal Arya Vaidya Sala', 'phone': '+91-80 6450 4434', 'website': 'https://aryavaidyasala.com/'}"
4441938603,node,The Family Doctor & The Family Pharma,12.9122002,77.6818637,"{'addr:city': 'bangaluru', 'addr:housenumber': '65', 'addr:postcode': '560035', 'addr:street': 'Sarjapur Main Rd, Kaikondrahalli', 'amenity': 'hospital', 'name': 'The Family Doctor & The Family Pharma', 'phone': '+91-80 2574 6204', 'website': 'https://www.thefamilydoctor.co.in/'}"
4441961605,node,Life Care Hospital,12.9194712,77.6130111,"{'addr:city': 'Bangaluru', 'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 23/24, Om Complex, 20th Main, Gangothri Circle B.T.M. 1st Stage, Bangalore', 'addr:housenumber': '2324', 'addr:postcode': '560029', 'addr:state': 'Karnataka', 'addr:street': 'Om Complex, 20th Main, Gangotri Circle, BTM Layout, Madiwala', 'amenity': 'hospital', 'name': 'Life Care Hospital', 'phone': '+91-80 2684 6677', 'source': 'OpenGovernmentData', 'website': 'https://lifecarehosp.com/'}"
4442511855,node,Bhagavathi Hospitals Private Limited,12.9161259,77.6311505,"{'addr:city': 'bangalore', 'addr:district': 'Madurai', 'addr:full': '#77, Kamarajar Salai,Arasamaram Pillaiyar Koil', 'addr:housenumber': '.L-168', 'addr:postcode': '625009', 'addr:state': 'Tamil Nadu', 'addr:street': 'HSR Layout Sector 6', 'amenity': 'hospital', 'name': 'Bhagavathi Hospitals Private Limited', 'name:kn': 'ಭಗವತಿ ಆಸ್ಪತ್ರೆ', 'phone': '+91-80 4124 5860', 'source': 'OpenGovernmentData'}"
4442516055,node,Gunasheela Hospitals,12.9250105,77.6278708,"{'addr:city': 'bangalore', 'addr:housenumber': '365', 'addr:postcode': '560034', 'addr:street': 'Sulochana Building, 1st Cross Rd, 3rd Block, Sarjapura Main Road, Koramangala', 'amenity': 'hospital', 'name': 'Gunasheela Hospitals', 'phone': '+91-80 - 4646 2626', 'website': 'http://gunasheela.co.in/'}"
4443301971,node,NRS Medical & Dental Specialists Centre,12.9151071,77.5624888,"{'addr:city': 'bangalore', 'addr:housenumber': '5', 'addr:postcode': '560050', 'addr:street': '80 feet road,banashankari', 'amenity': 'hospital', 'name': 'NRS Medical & Dental Specialists Centre', 'phone': '08026696054'}"
4444988626,node,Anurag Medical Centre,12.9060641,77.6049776,"{'addr:city': 'bangalore', 'addr:housenumber': '#349/352/6/1/1', 'addr:postcode': '560070', 'addr:street': 'Main Road, Chandra Layout, Vijayanagar,', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Anurag Medical Centre'}"
4444989840,node,Sarvodaya Hospital,12.9390944,77.5619057,"{'addr:city': 'bangalore', 'addr:housenumber': '11/2', 'addr:postcode': '560079', 'addr:street': 'Magadi Main Road', 'amenity': 'hospital', 'name': 'Sarvodaya Hospital', 'name:kn': 'ಸರ್ವೋದಯ ಆಸ್ಪತ್ರೆ', 'phone': '098440 74946'}"
4445139977,node,Indianova Healthcare Pvt Ltd,12.9703581,77.63022,"{'addr:city': 'Bangalore', 'addr:housenumber': '58/1', 'addr:postcode': '560008', 'addr:street': '3rd main shridi sai baba mandir road, Cambridge layout halasuru', 'amenity': 'hospital', 'name': 'Indianova Healthcare Pvt Ltd', 'phone': '+9197390 07505', 'website': 'indianovahealthcare.com'}"
4445167354,node,Dr Rachna - Homeopathy,12.9179831,77.6691258,"{'addr:city': 'Bangalore', 'addr:postcode': '560034', 'addr:street': 'Sarjapur Main Rd, Bellandur', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Dr Rachna - Homeopathy', 'phone': '+9195909 10963'}"
4445179843,node,Regal Hospital,13.0830463,77.6347174,"{'addr:city': 'Bangalore', 'addr:housenumber': 'No.30', 'addr:postcode': '560064', 'addr:street': 'Thanisandra Main Road, Chokkanahalli', 'amenity': 'hospital', 'name': 'Regal Hospital', 'phone': '08033082383', 'website': 'https://regalhospital.com/'}"
4445183934,node,Thyrocare,13.0158543,77.7033173,"{'addr:city': 'Bengaluru', 'addr:housenumber': '53', 'addr:postcode': '560049', 'addr:street': 'Near Sathya Sai Lake Side Hospital, 3rd Main, Vinayaka Layout, Old Madras Road, Battarahalli, K.R. Puram, Vidya Nagar, Krishnarajapuram', 'amenity': 'hospital', 'name': 'Thyrocare', 'phone': '080 6568 0365'}"
4445213681,node,Welnext,12.9240063,77.6545058,"{'addr:city': 'Bangalore', 'addr:housenumber': '65/8', 'addr:postcode': '560102', 'addr:street': 'Third Floor, H.S.R Agara Circle, Sarjapura, Outer Ring Rd, Agara Village, HSR Layout,', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Welnext', 'phone': '+9196960 00222', 'website': 'https://welnext.com/'}"
4445356902,node,Employees State Insurance Dispensary,12.966771,77.5349228,"{'addr:city': 'Bangalore', 'addr:postcode': '560040', 'addr:street': '17th Cross Rd, Service Road, Opp. Maruthi Mandir, TTMC Bus Stop, Govindaraja Nagar Ward, PF Layout, Vijayanagar', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Employees State Insurance Dispensary', 'operator': ""Employees' State Insurance"", 'operator:short': 'ESI', 'operator:type': 'private', 'operator:wikidata': 'Q3595726', 'phone': '080 2845 2785', 'website': 'globalhospitalsindia.com'}"
4445397516,node,Dr Solankis Eye Hospital,12.9951627,77.5738144,"{'addr:city': 'Bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': 'No: 2, Sirur Park Road (Behind Natraja Theatre) Seshadripuram', 'addr:housenumber': '191/1', 'addr:postcode': '560020', 'addr:state': 'Karnataka', 'addr:street': ', 2nd cross, Link Road, Malleswaram', 'amenity': 'hospital', 'name': 'Dr Solankis Eye Hospital', 'phone': '080 2356 2211', 'source': 'OpenGovernmentData'}"
4445430292,node,Sri Sanjeevini Cold Laser Therapy,13.0053923,77.5713352,"{'addr:city': 'bangalore', 'addr:housenumber': '316', 'addr:postcode': '560003', 'addr:street': '3rd Flr, Srikrupa, Nxt To Adiga Hotel, 15th Crs, Sampige Mn Rd, Malleswaram', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Sri Sanjeevini Cold Laser Therapy', 'phone': '080663 79862'}"
4445578787,node,Dr. Bhargavi Reddy Women & Children Hospital,12.975403,77.6470594,"{'addr:city': 'bangalore', 'addr:postcode': '560075', 'addr:street': 'Indiranagar 80ft Road, New Thippasandra, Hal 3rd Stage, Via Indira Nagar 80ft Road', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Dr. Bhargavi Reddy Women & Children Hospital', 'phone': '080 2525 6666', 'website': 'https://drbhargavireddyhospital.com'}"
4445586944,node,Axon Speciality Hospital,12.973892,77.6460904,"{'addr:city': 'BENGALURU', 'addr:housenumber': '321', 'addr:postcode': '560038', 'addr:street': '6th Main Road, HAL 2nd Stage, Indira Nagar', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Axon Speciality Hospital', 'phone': '080 4334 6333'}"
4445660067,node,Bright Children's Clinic,12.9891818,77.689783,"{'addr:city': 'Bangalore', 'addr:housenumber': '#56/2', 'addr:postcode': '560048', 'addr:street': 'ORR Service Road, Shiva Ganga Layout, B Narayanapura, Mahadevapura', 'amenity': 'hospital', 'name': ""Bright Children's Clinic"", 'phone': '+9178994 22511'}"
4445886952,node,Sanjeevini Children & Women Clinic,13.0316481,77.6023154,"{'addr:city': 'Bangalore', 'addr:postcode': '560032', 'addr:street': 'Sultanpalya Main Road, Near-Bus Stand, R T Nagar', 'amenity': 'hospital', 'name': 'Sanjeevini Children & Women Clinic', 'phone': '080 2292 4422'}"
4445955282,node,Procare Hospital,13.0203944,77.6512682,"{'addr:city': 'BANGALORE', 'addr:housenumber': '914, 5th A Cross Road', 'addr:postcode': '560043', 'addr:street': 'Outer Ring Road', 'amenity': 'hospital', 'emergency': 'yes', 'name': 'Procare Hospital', 'phone': '080 4162 0620', 'website': '080 4162 0620'}"
4445973784,node,Parimala Health Care,12.9003193,77.6008061,"{'addr:city': 'Bangalore', 'addr:housenumber': '2nd Cross Rd', 'addr:postcode': '560076', 'addr:street': 'Bannerghatta Road', 'amenity': 'hospital', 'emergency': 'yes', 'name': 'Parimala Health Care', 'phone': '080 2658 3117'}"
4445986377,node,"Sriram Hospital, Bangalore",13.0087504,77.6939806,"{'addr:city': 'K.R Puram, Bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 107 / 2, Nishvasahaa Centre, Opposite Traffic Police Station Road, Old Madras Road, Krishnaparajapuram', 'addr:housenumber': '107/2,', 'addr:postcode': '560036', 'addr:state': 'Karnataka', 'addr:street': 'Old Madras Road', 'amenity': 'hospital', 'emergency': 'yes', 'name': 'Sriram Hospital, Bangalore', 'phone': '080 2561 0988', 'source': 'OpenGovernmentData'}"
4445998037,node,K R Puram Super Speciality Hospital,13.0110115,77.6935975,"{'addr:city': 'Bangalore', 'addr:housenumber': '#301', 'addr:postcode': '560036', 'addr:street': '3rd Main Road, Old Extension, Krishnarajapuram, Near Indane Gas', 'amenity': 'hospital', 'emergency': 'yes', 'name': 'K R Puram Super Speciality Hospital', 'phone': '080 2561 7799', 'source': 'http://www.bangalorean.co.in/', 'website': 'aaxishospitals.com'}"
4446018021,node,Maithri Nursing Home,13.0048396,77.7036425,"{'addr:city': 'Bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': 'Devasandram Main Road Enterance, Krishnarajapuram', 'addr:postcode': '560036', 'addr:state': 'Karnataka', 'addr:street': 'Devasandra Main Road, Krishnarajapuram', 'amenity': 'hospital', 'name': 'Maithri Nursing Home', 'phone': '+918025611928', 'source': 'http://www.bangalorean.co.in/'}"
4446268170,node,,12.9702741,77.6468603,"{'addr:city': 'Bangalore', 'addr:housenumber': '2989/1A', 'addr:postcode': '560038', 'addr:street': '12th Main, HAL II Stage, Indiranagar', 'amenity': 'hospital', 'healthcare': 'hospital', 'phone': '080 4530 0300', 'website': 'https://www.nightingales.in/'}"
4446285519,node,Medic Star Hospital,12.9876871,77.6093097,"{'addr:city': 'bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': ""17-1, Sepings Road Cross,Arunachala Mudaliar Road, Shivajinagar,Cole's Park- Taj Hotel"", 'addr:postcode': '560001', 'addr:state': 'Karnataka', 'addr:street': 'AM Road, Bharati Nagar, Shivaji Nagar', 'amenity': 'hospital', 'name': 'Medic Star Hospital', 'phone': '080 2554 1337', 'source': 'OpenGovernmentData'}"
4446289881,node,Hsis Gosha Hospital,12.9856985,77.6058578,"{'addr:city': 'bangalore', 'addr:postcode': '560051', 'addr:street': 'Tasker Town, Near-KSPCB Limited, Shivaji Nagar, Sulthangunta, Shivaji Nagar', 'amenity': 'hospital', 'name': 'Hsis Gosha Hospital', 'phone': '""080 2286 6529'}"
4446300155,node,Santosh Hospital,12.9959413,77.6082575,"{'addr:city': 'bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 6 / 1, Promenade Road, Behind Coles Park, Near Goodwill School', 'addr:housenumber': '6/1', 'addr:postcode': '560005', 'addr:state': 'Karnataka', 'addr:street': 'Promenade Road, Near Coles Park, Frazer Town', 'amenity': 'hospital', 'check_date': '2024-12-29', 'name': 'Santosh Hospital', 'name:kn': 'ಸಂತೋಷ ಆಸ್ಪತ್ರೆ', 'phone': '080 2536 7706', 'source': 'OpenGovernmentData', 'website': 'https://santoshhealthcare.com/'}"
4446312027,node,Hospital,12.9914123,77.6117329,"{'addr:city': 'bangalore', 'addr:postcode': '560001', 'addr:street': 'St Johns Church Rd, Bharati Nagar, Shivaji Nagar', 'amenity': 'hospital', 'name': 'Hospital', 'phone': '+9193411 44150', 'website': 'https://www.mirlayeyecare.com/'}"
4446322688,node,Keva Ayurveda Health Care Pvt Ltd,12.9127062,77.6201668,"{'addr:city': 'Bengaluru', 'addr:postcode': '560076', 'addr:street': '7th Cross, 35th Main, BTM 2nd Stage,, Adjacent DSR Naveen Lake View Apartments, Karnataka', 'amenity': 'hospital', 'name': 'Keva Ayurveda Health Care Pvt Ltd', 'phone': '080508 01515', 'website': 'https://kevaayurveda.com/'}"
4446329807,node,Ayurvaid Hospital,12.9552696,77.6428508,"{'addr:city': 'Bengaluru', 'addr:district': 'Bengaluru Urban', 'addr:full': '230, Amarjyothi Layout, Off.Intermediate Ring Road, Domlur Extension', 'addr:housenumber': '230', 'addr:postcode': '560071', 'addr:state': 'Karnataka', 'addr:street': 'Amarjyothi Layout, Off Intermediate Ring Road, Near Dell India/Millennium Motors, Domlur Extension, Amarjyoti Layout, Domlur, Karnataka', 'amenity': 'hospital', 'email': 'info@ayurvaid.com', 'name': 'Ayurvaid Hospital', 'operator:type': 'private', 'phone': '080 4092 5555', 'source': 'OpenGovernmentData', 'website': 'https://ayurvaid.com/'}"
4446341278,node,H B S Hospital,12.9891941,77.6037864,"{'addr:city': 'bangalore', 'addr:postcode': '560051', 'addr:street': 'Sultan Gunta,, Cock Burn Rd, Sulthangunta, Shivaji Nagar', 'amenity': 'hospital', 'name': 'H B S Hospital', 'phone': '080 2554 1321'}"
4446346449,node,St. Martha's Heart Centre,12.9705436,77.5834769,"{'addr:city': 'Bangalore', 'addr:housenumber': '5', 'addr:postcode': '560001', 'addr:street': 'Nrupathunga Rd, RBI Colony, Sampangi Rama Nagar', 'amenity': 'hospital', 'name': ""St. Martha's Heart Centre"", 'phone': '+9195380 43453', 'website': 'locations.narayanahealth.org'}"
4446502570,node,Sumathi Nursing and Maternity Home,13.0325717,77.5582602,"{'addr:city': 'bangalore', 'addr:district': 'Bengaluru Urban', 'addr:postcode': '560054', 'addr:state': 'Karnataka', 'addr:street': '#426/12, 2 Cross,Mathikere Layout,Behind Canara Bank', 'amenity': 'hospital', 'name': 'Sumathi Nursing and Maternity Home', 'phone': '+9180 2337 2762'}"
4446518811,node,Desai Nursing Home,12.9863736,77.5793154,"{'addr:city': 'Bangalore', 'addr:housenumber': '6/6', 'addr:postcode': '560001', 'addr:street': 'Kumarakrupa Road, High Grounds, Madhava Nagar, Gandhi Nagar', 'amenity': 'hospital', 'name': 'Desai Nursing Home', 'phone': '+9180 2226 0307'}"
4446664412,node,Fortis Hospital,12.9881648,77.5548179,"{'addr:city': 'bangalore', 'addr:housenumber': '111', 'addr:postcode': '560010', 'addr:street': 'West of Chord Road,, Opp Rajajinagar 1st Block Junction', 'amenity': 'hospital', 'name': 'Fortis Hospital', 'name:kn': 'ಫೋರ್ಟಿಸ್ ಆಸ್ಪತ್ರೆ', 'phone': '080-2300-4444', 'website': 'fortisbangalore.com'}"
4446826362,node,Healing Earth Multispeciality Ayurveda Hospital,12.9165359,77.6361865,"{'addr:city': 'Bengaluru', 'addr:housenumber': '149', 'addr:postcode': '560034', 'addr:street': 'HSR Ring Road, 5th Sector , HSR Layout, Karnataka', 'amenity': 'hospital', 'name': 'Healing Earth Multispeciality Ayurveda Hospital', 'phone': '080674 75757', 'website': 'https://www.healingearth.co.in/'}"
4446833350,node,Global Ayurveda Multispeciality Hospital,12.9165795,77.6362187,"{'addr:city': 'Bengaluru', 'addr:housenumber': '149', 'addr:postcode': '560034', 'addr:street': 'HSR Ring Road, 5th Sector , HSR Layout, Jakkasandra, 1st Block Koramangala, HSR Layout, Karnataka', 'amenity': 'hospital', 'name': 'Global Ayurveda Multispeciality Hospital', 'phone': '080674 75757', 'website': 'https://www.healingearth.co.in/'}"
4446840727,node,Brahmi Ayurvedic Center,12.8830054,77.6073285,"{'addr:city': 'Bengaluru', 'addr:housenumber': '311-B', 'addr:postcode': '560076', 'addr:street': '12th Main Road, Behind Ingu Tengu Restaurant, Off Bannerghatta Road, Shantiniketan Layout, Karnataka', 'amenity': 'hospital', 'name': 'Brahmi Ayurvedic Center', 'phone': '+9190086 54547', 'website': 'brahmi-ayurveda.com'}"
4446849884,node,Fj Merrit Hydrotherapy And Wellness,12.9344224,77.6299785,"{'addr:city': 'Bengaluru', 'addr:housenumber': '101', 'addr:postcode': '560034', 'addr:street': 'KAY ARR CORNER STONE 2nd Floor 80 Feet Road 4th Block, Koramangala,Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Fj Merrit Hydrotherapy And Wellness', 'phone': '080 4095 1282'}"
4446852004,node,Vedam Ayurveda Multispeciality Hospital,12.9175511,77.6039486,"{'addr:city': 'Bengaluru', 'addr:housenumber': '57', 'addr:postcode': '560029', 'addr:street': '8th B Main Road, BTM Layout 1st Stage, KEB Colony, New Gurappana Palya, BTM Layout 1, Karnataka', 'amenity': 'hospital', 'name': 'Vedam Ayurveda Multispeciality Hospital', 'phone': '080 4120 2911', 'website': 'https://vedamayurveda.co.in/'}"
4446857201,node,Ayur jagruti,12.9667253,77.6378289,"{'addr:city': 'Bengaluru', 'addr:housenumber': '3718', 'addr:postcode': '560008', 'addr:street': '10th Cross Rd, Doopanahalli, Indiranagar, Karnataka', 'amenity': 'hospital', 'name': 'Ayur jagruti', 'phone': '+9196633 81398', 'website': 'facebook.com'}"
4446876066,node,Herbocare Hospital Pvt,13.0204424,77.6440607,"{'addr:city': 'Bangalore', 'addr:housenumber': '714', 'addr:postcode': '560043', 'addr:street': '4th B Cross, 7th A Main, 1st Block, HRBR Layout, Kalyan Nagar', 'amenity': 'hospital', 'name': 'Herbocare Hospital Pvt', 'phone': '+9174064 30003', 'website': 'herbocare.info'}"
4446881168,node,""" NRS Medical & Dental Specialists Centre""",12.9378359,77.5573329,"{'addr:city': 'Bangalore', 'addr:housenumber': '5', 'addr:postcode': '560050', 'addr:street': '80 Feet Road, 1st Stage, Srinivasa Nagar, Banashankari', 'amenity': 'hospital', 'name': '"" NRS Medical & Dental Specialists Centre""', 'phone': '080-26696054'}"
4446889930,node,Spring Leaf Health Care Pvt Ltd,12.8526731,77.6676459,"{'addr:city': 'Bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 60/3, Konappana Agrahara, OppositeInfosys Convention Centre', 'addr:housenumber': '60/3', 'addr:postcode': '560100', 'addr:state': 'Karnataka', 'addr:street': 'Konappana Agrahara, Electronic City, Opp. Infosys Convention Centre, Hosur Main Road', 'amenity': 'hospital', 'name': 'Spring Leaf Health Care Pvt Ltd', 'phone': '080673 45000', 'source': 'OpenGovernmentData', 'website': 'https://www.springleaf-healthcare.com/'}"
4446891375,node,Chiranjeevi Hospital & Maternity Home,12.9386994,77.5518394,"{'addr:city': 'bangalore', 'addr:district': 'Bengaluru Urban', 'addr:housenumber': '60', 'addr:postcode': '560050', 'addr:state': 'Karnataka', 'addr:street': '2nd Main, Bsk 1st Stage, 80 Feet Road, Srinivasa Nagar,Sree Manjunatha Temple Street', 'amenity': 'hospital', 'name': 'Chiranjeevi Hospital & Maternity Home', 'phone': '080 2691 7676', 'source': 'OpenGovernmentData'}"
4446893667,node,"Vinayaka Hospital, Hanumantha Nagar",12.9373748,77.5494778,"{'addr:city': 'bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': '110, 1st Main, Sbm Colony, Bsk 1st Stage Hanumantha Nagar', 'addr:housenumber': '110', 'addr:postcode': '560050', 'addr:state': 'Karnataka', 'addr:street': 'State Bank Of Mysore Colony, 1st Stage,80 Feet Road,, Banashankari', 'amenity': 'hospital', 'name': 'Vinayaka Hospital, Hanumantha Nagar', 'operator:type': 'private', 'phone': '080 2679 6167', 'source': 'OpenGovernmentData', 'website': 'http://dpal.kar.nic.in/Kanunu%20padakosha%20PDF%20Files/Recognised%20Hospitals.pdf'}"
4446894388,node,Diavista Diabetes & Multispeciality Hospital,12.9354293,77.5477956,"{'addr:city': 'Banglore', 'addr:housenumber': '788', 'addr:postcode': '560050', 'addr:street': '11th Cross, 2nd Main, 80ft Main Road, SBM Colony, Giri Nagar 4th Phase', 'amenity': 'hospital', 'name': 'Diavista Diabetes & Multispeciality Hospital', 'phone': '080 4096 9392', 'source': 'justdail', 'website': 'diavista.co.in'}"
4446897063,node,Meenakshi Hospital,12.9420715,77.553698,"{'addr:city': 'Bengaluru', 'addr:housenumber': '979/A', 'addr:postcode': '560085', 'addr:street': '50 Feet Road', 'amenity': 'hospital', 'name': 'Meenakshi Hospital', 'name:kn': 'ಮೀನಾಕ್ಷಿ ಆಸ್ಪತ್ರೆ', 'phone': '+918026755800'}"
4446899253,node,Medi-Tech Multi Speciality Hospital,12.9408667,77.5603657,"{'addr:city': 'bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': '#795/1, 9Th Main ,Bsk 1st, Stage,2nd Block,Hanumantha Nagar', 'addr:housenumber': '795/1', 'addr:postcode': '560050', 'addr:state': 'Karnataka', 'addr:street': '9th Main, 2nd Block, Hanumantha Nagar, Near-Shaneshwara Temple Road, Banashankari 1st Stage', 'amenity': 'hospital', 'name': 'Medi-Tech Multi Speciality Hospital', 'phone': '080 2660 2910', 'source': 'OpenGovernmentData'}"
4446900247,node,Kusuma Hospital,12.9420124,77.5506918,"{'addr:city': 'bangalore', 'addr:housenumber': '237/37', 'addr:postcode': '560050', 'addr:street': 'Nagendra Block, 50ft Road, 10th Main Rd, Srinagar, Banashankari', 'amenity': 'hospital', 'name': 'Kusuma Hospital', 'phone': '080 2642 1177', 'source': 'justdail'}"
4446907220,node,Ring Road Hospital,12.9274553,77.5516293,"{'addr:city': 'Bangalore', 'addr:housenumber': '165', 'addr:postcode': '560085', 'addr:street': '1st Main Road, Kathreguppe Cross Road, Kathreguppe, Banashankari 3rd Stage', 'amenity': 'hospital', 'name': 'Ring Road Hospital', 'phone': '080 2679 7040', 'source': 'just dial'}"
4446907712,node,Pulse Multispecialty Hospital,12.9389007,77.5438808,"{'addr:city': 'bangalore', 'addr:housenumber': '5/8/1', 'addr:postcode': '560085', 'addr:street': '20th Main Road, Muneshwara Block, Girinagar, 1st phase Girinagar, Kadavanthra, Banashankari', 'amenity': 'hospital', 'name': 'Pulse Multispecialty Hospital', 'phone': '080 2672 4466', 'source': 'just dial'}"
4446909294,node,Surya Galaxy Hospital,12.9316792,77.5450887,"{'addr:city': 'bangalore', 'addr:housenumber': '103,994', 'addr:postcode': '560085', 'addr:street': ',2nd Main,1st Block,4th Phase,Kathriguppe,BSK 3rd Stage, Water Tank Road, Banashankari', 'amenity': 'hospital', 'name': 'Surya Galaxy Hospital', 'phone': '080 2642 1051', 'source': 'just dial'}"
4446915481,node,Wellness Ever,12.9593576,77.7461682,"{'addr:city': 'Bengaluru', 'addr:full': 'Sai Harsha Towers, 2nd floor, Opp Forum Value Mall, Above HDFC Bank,, Whitefield Main Road', 'addr:housenumber': '#183', 'addr:postcode': '560066', 'addr:street': 'Whitefield Main Road', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Wellness Ever', 'phone': '095919 89220', 'source': 'http://bestofhealthindia.com/', 'website': 'https://wellnessever.com/'}"
4446919794,node,Hair Loss Treatment in Bangalore - Hairline International,12.9566858,77.7419283,"{'addr:city': 'Bengaluru', 'addr:housenumber': '32', 'addr:postcode': '560066', 'addr:street': 'MCC Tower, Opposite Sigma Tech Park, Varthur Kodi, Varthur Main Rd, Ramagondanahalli, Whitefield', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Hair Loss Treatment in Bangalore - Hairline International', 'phone': '091488 74972', 'source': 'http://www.bangalorean.co.in/', 'website': 'hairline.in'}"
4446924573,node,Surya Diagnostics and Health Services,12.9242825,77.6170883,"{'addr:city': 'Bangalore', 'addr:housenumber': '#1478/1', 'addr:postcode': '560029', 'addr:street': 'Hosur Road, Madiwala, Venkateshwara Layout, Sadduguntepalya', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Surya Diagnostics and Health Services', 'phone': '080 2552 6667', 'source': 'http://www.bangalorean.co.in/'}"
4446927760,node,Nimi dental bangalore,13.0090882,77.6918556,"{'addr:city': 'Bangalore', 'addr:housenumber': '107/2', 'addr:postcode': '560036', 'addr:street': '3rd Floor, Nishvasaha Centre, Opp. Traffic Police, Old Madras Road, K.R.Puram', 'amenity': 'hospital', 'emergency': 'yes', 'name': 'Nimi dental bangalore', 'phone': '080 2561 9979', 'source': 'http://yellowpages.sulekha.com/', 'website': 'https://practo.com/'}"
4447003711,node,Ayushman Ayurvedic therapy centre,12.9946163,77.6023871,"{'addr:city': 'bangalore', 'addr:housenumber': '62', 'addr:street': 'Millers Rd, Cantonment Railway Quarters', 'amenity': 'hospital', 'name': 'Ayushman Ayurvedic therapy centre', 'phone': '+91 95356 68668', 'source': 'www.justdial.com', 'website': 'ayushmanayurvedic.com'}"
4447009524,node,Pristine Hospital,12.9984229,77.5403887,"{'addr:city': 'Bangalore', 'addr:housenumber': '877', 'addr:postcode': '560010', 'addr:street': 'Dr. Modi Hospital Road, 2nd stage extension', 'amenity': 'hospital', 'name': 'Pristine Hospital', 'name:kn': 'ಪ್ರಿಸ್ಟೀನ್ ಆಸ್ಪತ್ರೆ', 'phone': '+9180 4135 4444', 'source': 'www.justdial.com', 'website': 'pristinehospitals.com'}"
4447013195,node,Sri Vinayaka Hospital,12.9575029,77.5276466,"{'addr:city': 'Bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': '#1222, 80, Feet Road, Chandra Layout', 'addr:housenumber': '1222', 'addr:postcode': '560040', 'addr:state': 'Karnataka', 'addr:street': '14th Main Road', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Sri Vinayaka Hospital', 'phone': '080 2339 8062', 'source': 'OpenGovernmentData'}"
4447015118,node,Shathayu Ayurveda Wellness Centre,12.9573897,77.5276882,"{'addr:city': 'Bangalore', 'addr:postcode': '560040', 'addr:street': '14th Main Road', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Shathayu Ayurveda Wellness Centre', 'phone': '+91 8040999110'}"
4447020601,node,Shri Vishnu Ent Speciality Center,13.0226079,77.4748015,"{'addr:city': 'bangalore', 'addr:housenumber': '138', 'addr:postcode': '560050', 'addr:street': 'NICE Peripheral Ring Road', 'amenity': 'hospital', 'name': 'Shri Vishnu Ent Speciality Center', 'phone': '+91 80 2672 4211', 'source': 'www.justdial.com'}"
4447072265,node,Hospital Sharavathi,12.9594984,77.5275515,"{'addr:city': 'Bangalore', 'addr:housenumber': '1133/f', 'addr:postcode': '560040', 'addr:street': '30 Service Road Rpc Layout Vijaynagar, Chandra Layout', 'amenity': 'hospital', 'name': 'Hospital Sharavathi', 'phone': '+918023300222'}"
4447072624,node,Arogya Kendra,12.9735891,77.5443283,"{'addr:city': 'Bangalore', 'addr:postcode': '560040', 'addr:street': 'Adichunchangiri Shopping Complex Adichunchangirishpgcplx Vjyngrb40 Vijaynagar, Attiguppe', 'amenity': 'hospital', 'name': 'Arogya Kendra', 'name:kn': 'ಆರೋಗ್ಯ ಕೇಂದ್ರ', 'phone': '+918023400463'}"
